,ACTION,TAXONOMY,PRICE_FORMING_CONTINUATION_DATA,CLEARED,INDICATION_OF_COLLATERALIZATION,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,z_PRICE_NOTATION,PRICE_NOTATION_BIN,z_ROUNDED_NOTIONAL_AMOUNT_1,ROUNDED_NOTIONAL_AMOUNT_1_BIN
179155,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.75375,1000000.0,0.21701079922565042,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
179156,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.75375,1000000.0,0.21701079922565042,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
179162,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7175,100000000.0,0.21864199314238475,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
179163,NEW,Credit:Index:CDX:CDXIG,Trade,C,FC,1.155,130000000.0,0.19895517000938417,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
179164,NEW,Credit:Index:CDX:CDXIG,Trade,C,FC,1.12,130000000.0,0.20053011586002423,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
179197,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7475,25000000.0,0.21729203955612184,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
179206,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7475,75000000.0,0.21729203955612184,"(0.721, 1.442]",0.2685982386141697,"(74800003.3, 77000003.25]"
179262,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.7490000000000001,110000000.0,0.21722454187680867,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
179263,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.7490000000000001,110000000.0,0.21722454187680867,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
179323,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7025,7000000.0,0.21931696993551622,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
179334,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7076,12000000.0,0.2190874778258515,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
179335,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.59,26000000.0,0.22437929588400207,"(-0.0721, 0.721]",0.6039571764024044,"(24200004.45, 26400004.4]"
179364,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.695,110000000.0,0.21965445833208191,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
179460,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,1.075,130000000.0,0.20255504623941856,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
179461,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,1.11,130000000.0,0.2009801003887785,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
179606,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7140000000000001,110000000.0,0.21879948772744873,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
179625,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,100000000.0,0.2059299302050758,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
179630,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,100000000.0,0.2059299302050758,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
179632,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.70375,24000000.0,0.2192607218694219,"(-0.0721, 0.721]",0.6395716831377748,"(22000004.5, 24200004.45]"
179651,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7125,100000000.0,0.2188669854067619,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
179671,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.7484999999999999,100000.0,0.21724704110324644,"(0.721, 1.442]",1.0651650386254508,"(-219994.995, 2200004.95]"
179679,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.748,20000000.0,0.21726954032968412,"(0.721, 1.442]",0.7108006966085155,"(19800004.55, 22000004.5]"
179690,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.3025,10000000.0,0.23731635108568816,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
179693,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.675,38000000.0,0.22055442738959052,"(-0.0721, 0.721]",0.3902701359901822,"(37400004.15, 39600004.1]"
179810,NEW,Credit:Index:CDX:CDXHY,Trade,C,FC,5.0,20000000.0,0.02593611870335625,"(4.328, 5.049]",0.7108006966085155,"(19800004.55, 22000004.5]"
179811,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.705,110000000.0,0.2192044738033276,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
179870,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.69625,40000000.0,0.21959821026598764,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
179871,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.69625,40000000.0,0.21959821026598764,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
179872,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,FC,0.69625,40000000.0,0.21959821026598764,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
179939,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7125,100000000.0,0.2188669854067619,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
179942,NEW,Credit:Index:CDX:CDXIG,Novation,U,PC,0.625,41000000.0,0.22280435003336202,"(-0.0721, 0.721]",0.3368483758871266,"(39600004.1, 41800004.05]"
179946,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.7484999999999999,52000000.0,0.21724704110324644,"(0.721, 1.442]",0.1409685888425896,"(50600003.85, 52800003.8]"
179947,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.3025,10000000.0,0.23731635108568816,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
179970,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.74075,20000000.0,0.217595779113031,"(0.721, 1.442]",0.7108006966085155,"(19800004.55, 22000004.5]"
179976,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,1.0,100000000.0,0.2059299302050758,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
179978,CANCEL,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,1.0,100000000.0,0.2059299302050758,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
179991,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.7125,110000000.0,0.2188669854067619,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
179992,NEW,Credit:Index:CDX:CDXIG,Novation,U,PC,0.748,2000000.0,0.21726954032968412,"(0.721, 1.442]",1.031331257226849,"(-219994.995, 2200004.95]"
179993,NEW,Credit:Index:CDX:CDXIG,Novation,U,PC,0.748,5000000.0,0.21726954032968412,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
179994,NEW,Credit:Index:CDX:CDXIG,Novation,U,PC,0.748,10000000.0,0.21726954032968412,"(0.721, 1.442]",0.8888732302853674,"(8800004.8, 11000004.75]"
180045,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.7484999999999999,76000000.0,0.21724704110324644,"(0.721, 1.442]",0.2864054919818549,"(74800003.3, 77000003.25]"
180049,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.55,110000000.0,0.22617923399901926,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180051,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.725,110000000.0,0.21830450474581906,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
180056,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.70375,24000000.0,0.2192607218694219,"(-0.0721, 0.721]",0.6395716831377748,"(22000004.5, 24200004.45]"
180079,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.74075,20000000.0,0.217595779113031,"(0.721, 1.442]",0.7108006966085155,"(19800004.55, 22000004.5]"
180080,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.71,110000000.0,0.21897948153895047,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180152,NEW,Credit:Index:CDX:CDXIG,Trade,C,FC,0.72,66000000.0,0.2185294970101962,"(-0.0721, 0.721]",0.10833295830500302,"(63800003.55, 66000003.5]"
180183,NEW,Credit:Index:CDX:CDXHY,Trade,U,UC,0.0,10000000.0,0.2509283830805057,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
180184,CANCEL,Credit:Index:CDX:CDXHY,Trade,U,UC,0.0,10000000.0,0.2509283830805057,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
180406,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.669862,5000000.0,0.22078562944046448,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
180407,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.669862,2000000.0,0.22078562944046448,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
180411,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.669862,10000000.0,0.22078562944046448,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
180463,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.728,55000000.0,0.21816950938719276,"(0.721, 1.442]",0.08754682873953402,"(52800003.8, 55000003.75]"
180661,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.65625,50000000.0,0.22139814838100483,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
180671,NEW,Credit:Index:CDX:CDXHY,Trade,C,UC,5.0,330000.0,0.02593611870335625,"(4.328, 5.049]",1.0610693703508831,"(-219994.995, 2200004.95]"
180703,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.658125,5000000.0,0.2213137762818634,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
180750,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.65625,100000000.0,0.22139814838100483,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
180770,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.65625,100000000.0,0.22139814838100483,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
180772,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.66125,110000000.0,0.2211731561166277,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180801,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.663125,50000000.0,0.22108878401748625,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
180813,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.66,110000000.0,0.22122940418272197,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180852,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.664375,110000000.0,0.22103253595139197,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180853,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6625,100000000.0,0.2211169080505334,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
180866,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65,110000000.0,0.22167938871147624,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
180880,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.650725,50000000.0,0.2216467648331416,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
180884,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,OC,0.84,55000000.0,0.2131296826651446,"(0.721, 1.442]",0.08754682873953402,"(52800003.8, 55000003.75]"
180926,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,10000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
180955,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,OC,0.87,110000000.0,0.21177972907888168,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
180962,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.664375,21000000.0,0.22103253595139197,"(-0.0721, 0.721]",0.6929934432408303,"(19800004.55, 22000004.5]"
181037,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.649375,6000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.9601022437561082,"(4400004.9, 6600004.85]"
181054,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6505,50000000.0,0.22165688948503856,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
181056,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.649375,6000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.9601022437561082,"(4400004.9, 6600004.85]"
181057,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.649375,6000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.9601022437561082,"(4400004.9, 6600004.85]"
181058,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.664375,110000000.0,0.22103253595139197,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181059,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.664375,110000000.0,0.22103253595139197,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181084,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.7,90000000.0,0.21942946606770478,"(-0.0721, 0.721]",0.5357070391294475,"(88000003.0, 90200002.95]"
181085,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.87,110000000.0,0.21177972907888168,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
181106,NEW,Credit:Index:CDX:CDXHY,Trade,C,UC,5.0,10000000.0,0.02593611870335625,"(4.328, 5.049]",0.8888732302853674,"(8800004.8, 11000004.75]"
181145,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,10000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
181151,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.65625,25000000.0,0.22139814838100483,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
181160,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6559999999999999,100000000.0,0.2214093979942237,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
181221,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.655,110000000.0,0.2214543964470991,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181279,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.66,33000000.0,0.22122940418272197,"(-0.0721, 0.721]",0.47930640282860815,"(30800004.3, 33000004.25]"
181301,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,3000000.0,0.22162314064538197,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
181303,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,12000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
181352,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,FC,0.65125,120000.0,0.22162314064538197,"(-0.0721, 0.721]",1.064808893558097,"(-219994.995, 2200004.95]"
181353,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,FC,0.65125,12000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
181371,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.25,70000000.0,0.23967876986164824,"(-0.0721, 0.721]",0.17956197177574376,"(68200003.45, 70400003.4]"
181376,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,12000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
181377,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,12000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
181380,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.653125,22000000.0,0.22153876854624055,"(-0.0721, 0.721]",0.6751861898731452,"(19800004.55, 22000004.5]"
181391,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,3000000.0,0.22162314064538197,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
181392,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,FC,0.65125,3000000.0,0.22162314064538197,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
181424,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65125,12000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.853258723549997,"(11000004.75, 13200004.7]"
181444,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,1.0,6000000.0,0.2059299302050758,"(0.721, 1.442]",0.9601022437561082,"(4400004.9, 6600004.85]"
181481,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65375,110000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181488,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.65125,8000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.9244877370207377,"(6600004.85, 8800004.8]"
181500,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,FC,0.65375,25000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
181501,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65375,25000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
181513,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.652,110000000.0,0.2215893918057254,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181516,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.65375,75000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
181527,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.66,93000000.0,0.22122940418272197,"(-0.0721, 0.721]",0.589128799232503,"(92400002.9, 94600002.85]"
181556,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.652,110000000.0,0.2215893918057254,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181567,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.65375,25000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
181585,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.653125,110000000.0,0.22153876854624055,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181597,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.65375,110000000.0,0.22151064451319338,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
181656,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6575,150000000.0,0.22134190031491055,"(-0.0721, 0.721]",1.6041422411905586,"(149600001.6, 151800001.55]"
181659,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.65125,8000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.9244877370207377,"(6600004.85, 8800004.8]"
181660,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.65125,8000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.9244877370207377,"(6600004.85, 8800004.8]"
181663,CANCEL,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.65125,8000000.0,0.22162314064538197,"(-0.0721, 0.721]",0.9244877370207377,"(6600004.85, 8800004.8]"
181923,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.72,30000000.0,0.2185294970101962,"(-0.0721, 0.721]",0.5327281629316637,"(28600004.35, 30800004.3]"
181966,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
181976,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7225,110000000.0,0.21841700087800758,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
181990,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.72,75000000.0,0.2185294970101962,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
181999,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182000,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182016,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.615,25000000.0,0.2232543345621163,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
182037,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.615,25000000.0,0.2232543345621163,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
182038,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,25000000.0,0.2059299302050758,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
182041,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,25000000.0,0.2059299302050758,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
182042,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,1.0,25000000.0,0.2059299302050758,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
182070,NEW,Credit:Index:CDX:CDXIG,Amendment,C,PC,0.615,25000000.0,0.2232543345621163,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
182097,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182098,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182113,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.720625,50000000.0,0.21850137297714903,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182179,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,FC,0.72875,110000000.0,0.21813576054753617,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
182197,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7175,50000000.0,0.21864199314238475,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182207,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.72875,110000000.0,0.21813576054753617,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
182249,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.71375,50000000.0,0.2188107373406676,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182258,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.71375,50000000.0,0.2188107373406676,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182259,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.71375,50000000.0,0.2188107373406676,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182282,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7175,50000000.0,0.21864199314238475,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182291,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.71625,100000000.0,0.21869824120847903,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
182376,NEW,Credit:Index:CDX:CDXIG,Amendment,C,PC,0.615,25000000.0,0.2232543345621163,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
182379,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7133369999999999,50000000.0,0.21882932170170516,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
182403,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.72375,10000000.0,0.21836075281191333,"(0.721, 1.442]",0.8888732302853674,"(8800004.8, 11000004.75]"
182485,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.71125,100000000.0,0.2189232334728562,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
182486,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.72375,10000000.0,0.21836075281191333,"(0.721, 1.442]",0.8888732302853674,"(8800004.8, 11000004.75]"
182535,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.0,15000000.0,0.2509283830805057,"(-0.0721, 0.721]",0.7998369634469414,"(13200004.7, 15400004.65]"
